ob_time,wind_direction,wind_speed,air_temperature,dewpoint,rltv_hum,prcp_amt
2012-06-24 16:00:00,290.0,8.0,20.1,10.3,53.6,0.2
2012-06-24 17:00:00,300.0,9.0,19.3,9.2,51.7,0.0
2012-06-24 18:00:00,270.0,7.0,19.6,7.7,46.5,0.0
2012-06-24 19:00:00,280.0,6.0,19.2,8.4,49.9,0.0
2012-06-24 20:00:00,270.0,6.0,17.5,10.3,62.3,0.0
2012-06-24 21:00:00,250.0,3.0,15.8,10.6,70.9,1.6
2012-06-24 22:00:00,270.0,5.0,15.3,11.7,78.7,0.0
2012-06-24 23:00:00,260.0,5.0,14.4,11.5,82.3,0.0
2012-06-25 00:00:00,260.0,4.0,13.4,11.1,86.2,0.0
2012-06-25 01:00:00,250.0,3.0,12.8,11.0,88.2,0.0
2012-06-25 02:00:00,240.0,3.0,12.7,11.2,90.5,0.0
2012-06-25 03:00:00,240.0,3.0,12.6,11.0,90.5,0.0
2012-06-25 04:00:00,230.0,2.0,12.0,10.6,91.4,0.0
2012-06-25 05:00:00,230.0,4.0,11.5,10.6,93.8,0.0
2012-06-25 06:00:00,260.0,3.0,13.6,11.2,85.2,0.0
2012-06-25 07:00:00,290.0,3.0,15.1,10.5,74.4,0.0
2012-06-25 08:00:00,270.0,4.0,15.8,10.6,70.9,0.0
2012-06-25 09:00:00,300.0,4.0,17.8,10.6,62.6,0.0
2012-06-25 10:00:00,290.0,5.0,18.7,10.7,59.2,0.0
2012-06-25 11:00:00,300.0,4.0,18.8,10.2,57.7,0.0
2012-06-25 12:00:00,290.0,5.0,20.2,11.8,58.5,0.0
2012-06-25 13:00:00,300.0,5.0,20.9,10.3,50.7,0.0
2012-06-25 14:00:00,300.0,6.0,21.4,10.8,50.6,0.0
2012-06-25 15:00:00,310.0,6.0,20.9,10.8,52.3,0.0
2012-06-25 16:00:00,270.0,4.0,20.7,10.3,51.2,0.0
2012-06-25 17:00:00,300.0,3.0,20.6,10.1,51.1,0.0
2012-06-25 18:00:00,260.0,2.0,21.2,10.8,51.1,0.0
2012-06-25 19:00:00,230.0,1.0,20.1,11.7,58.4,0.0
2012-06-25 20:00:00,240.0,4.0,19.0,11.8,63.1,0.0
2012-06-25 21:00:00,220.0,3.0,16.9,11.0,68.1,0.0
2012-06-25 22:00:00,190.0,2.0,15.5,10.5,71.7,0.0
2012-06-25 23:00:00,0.0,0.0,14.0,10.6,79.9,0.0
2012-06-26 00:00:00,170.0,1.0,12.9,10.2,83.7,0.0
2012-06-26 01:00:00,200.0,1.0,12.5,9.8,83.4,0.0
2012-06-26 02:00:00,220.0,2.0,12.3,9.7,84.5,0.0
2012-06-26 03:00:00,210.0,2.0,12.6,10.2,85.8,0.0
2012-06-26 04:00:00,200.0,1.0,12.5,10.2,85.7,0.0
2012-06-26 05:00:00,160.0,1.0,12.7,10.4,85.8,0.0
2012-06-26 06:00:00,180.0,2.0,13.9,11.1,83.1,0.0
2012-06-26 07:00:00,180.0,2.0,15.3,10.6,73.5,0.0
2012-06-26 08:00:00,250.0,2.0,16.8,8.5,57.8,0.0
2012-06-26 09:00:00,220.0,3.0,19.1,8.5,50.6,0.0
2012-06-26 10:00:00,210.0,4.0,19.9,8.6,47.8,0.0
2012-06-26 11:00:00,200.0,4.0,20.4,10.4,52.4,0.0
2012-06-26 12:00:00,200.0,5.0,21.6,11.9,53.9,0.0
2012-06-26 13:00:00,200.0,6.0,22.2,13.9,59.1,0.0
2012-06-26 14:00:00,190.0,6.0,21.1,14.1,64.3,0.0
2012-06-26 15:00:00,200.0,6.0,21.0,14.7,67.5,0.0
2012-06-26 16:00:00,190.0,5.0,19.7,14.6,72.4,0.0
2012-06-26 17:00:00,200.0,5.0,19.8,15.2,75.1,0.0
2012-06-26 18:00:00,220.0,4.0,19.4,15.9,80.2,0.0
2012-06-26 19:00:00,230.0,4.0,19.2,16.1,81.9,0.0
2012-06-26 20:00:00,210.0,4.0,18.3,16.3,88.2,0.0
2012-06-26 21:00:00,220.0,3.0,18.2,16.2,88.1,0.0
2012-06-26 22:00:00,210.0,4.0,18.0,16.1,89.0,0.0
2012-06-26 23:00:00,230.0,4.0,17.6,15.9,89.9,0.0
2012-06-27 00:00:00,230.0,2.0,17.2,15.9,91.8,0.0
2012-06-27 01:00:00,220.0,3.0,17.4,16.0,91.9,0.0
2012-06-27 02:00:00,230.0,4.0,17.3,15.9,91.8,0.0
2012-06-27 03:00:00,230.0,4.0,17.5,15.9,89.9,0.0
2012-06-27 04:00:00,230.0,4.0,17.4,15.9,90.8,0.0
2012-06-27 05:00:00,230.0,4.0,17.4,15.8,89.8,0.0
2012-06-27 06:00:00,230.0,4.0,17.4,15.3,87.8,0.0
2012-06-27 07:00:00,230.0,4.0,18.7,15.6,82.6,0.0
2012-06-27 08:00:00,210.0,4.0,19.1,15.5,80.0,0.0
2012-06-27 09:00:00,230.0,5.0,19.5,16.0,80.3,0.0
2012-06-27 10:00:00,210.0,5.0,19.4,15.3,77.5,0.0
2012-06-27 11:00:00,230.0,5.0,21.2,16.7,75.2,0.0
2012-06-27 12:00:00,230.0,5.0,22.7,17.2,71.3,0.0
2012-06-27 13:00:00,240.0,4.0,21.4,16.6,74.5,0.0
2012-06-27 14:00:00,230.0,4.0,20.7,16.7,78.3,0.0
2012-06-27 15:00:00,330.0,4.0,20.4,16.5,78.1,0.0
2012-06-27 16:00:00,60.0,2.0,20.8,16.4,75.8,0.0
2012-06-27 17:00:00,190.0,5.0,20.5,16.6,78.2,0.0
2012-06-27 18:00:00,210.0,3.0,20.6,16.2,75.6,0.0
2012-06-27 19:00:00,190.0,3.0,20.4,16.4,78.1,0.0
2012-06-27 20:00:00,180.0,1.0,19.2,16.1,81.9,0.0
2012-06-27 21:00:00,180.0,1.0,17.8,15.9,89.0,0.0
2012-06-27 22:00:00,130.0,2.0,16.6,15.5,93.7,0.0
2012-06-27 23:00:00,140.0,1.0,16.0,15.2,94.6,0.0
2012-06-28 00:00:00,0.0,0.0,15.7,15.1,96.7,0.0
2012-06-28 01:00:00,220.0,2.0,15.9,15.5,97.8,0.0
2012-06-28 02:00:00,110.0,3.0,16.5,15.8,95.7,0.0
2012-06-28 03:00:00,60.0,1.0,16.6,15.4,92.6,0.0
2012-06-28 04:00:00,160.0,2.0,16.4,15.5,94.7,0.0
2012-06-28 05:00:00,70.0,2.0,17.1,16.3,94.8,0.0
2012-06-28 06:00:00,90.0,4.0,20.1,17.8,86.9,0.0
2012-06-28 07:00:00,90.0,2.0,20.4,17.7,84.3,0.0
2012-06-28 08:00:00,90.0,3.0,22.1,18.8,81.6,0.0
2012-06-28 09:00:00,100.0,6.0,23.2,18.8,76.4,0.0
2012-06-28 10:00:00,130.0,8.0,25.5,18.8,66.6,0.0
2012-06-28 11:00:00,140.0,7.0,25.2,19.0,68.5,0.0
2012-06-28 12:00:00,180.0,7.0,26.7,18.5,60.7,0.0
2012-06-28 13:00:00,190.0,8.0,26.4,18.9,63.1,0.0
2012-06-28 14:00:00,230.0,7.0,25.6,19.7,69.6,0.0
2012-06-28 15:00:00,200.0,6.0,26.9,20.6,68.4,0.0
2012-06-28 16:00:00,210.0,8.0,27.1,16.0,50.7,0.0
2012-06-28 17:00:00,210.0,8.0,25.2,12.4,45.2,0.0
2012-06-28 18:00:00,210.0,7.0,23.4,14.1,56.0,0.0
2012-06-28 19:00:00,210.0,9.0,21.4,13.0,59.1,0.0
2012-06-28 20:00:00,220.0,7.0,19.1,13.5,70.1,0.0
2012-06-28 21:00:00,240.0,8.0,17.4,12.0,70.5,0.0
2012-06-28 22:00:00,220.0,7.0,16.1,10.9,71.3,0.0
2012-06-28 23:00:00,230.0,5.0,14.8,9.9,72.1,0.0
2012-06-29 00:00:00,190.0,5.0,13.9,10.8,82.0,0.0
2012-06-29 01:00:00,190.0,3.0,13.0,11.0,87.2,0.0
2012-06-29 02:00:00,210.0,5.0,13.2,11.5,89.5,0.0
2012-06-29 03:00:00,190.0,5.0,13.1,11.4,89.5,0.0
2012-06-29 04:00:00,190.0,7.0,13.6,11.6,87.4,0.0
2012-06-29 05:00:00,190.0,7.0,14.5,11.9,84.5,0.0
2012-06-29 06:00:00,190.0,6.0,15.3,12.4,82.8,0.0
2012-06-29 07:00:00,190.0,6.0,16.1,12.7,80.2,0.0
2012-06-29 08:00:00,200.0,8.0,16.7,12.3,75.6,0.0
2012-06-29 09:00:00,200.0,7.0,16.7,12.5,76.6,0.0
2012-06-29 10:00:00,200.0,8.0,17.3,12.9,75.1,0.0
2012-06-29 11:00:00,200.0,7.0,16.3,13.7,84.4,0.0
2012-06-29 12:00:00,210.0,9.0,18.2,14.0,76.7,0.0
2012-06-29 13:00:00,220.0,8.0,20.9,13.1,60.9,0.0
2012-06-29 14:00:00,220.0,8.0,20.8,10.5,51.4,0.0
2012-06-29 15:00:00,220.0,11.0,20.6,11.0,54.2,0.0
2012-06-29 16:00:00,210.0,10.0,18.9,11.9,63.8,0.0
2012-06-29 17:00:00,190.0,8.0,18.0,12.9,71.9,0.0
2012-06-29 18:00:00,220.0,9.0,17.9,13.1,73.7,0.0
2012-06-29 19:00:00,220.0,6.0,17.9,11.7,67.3,0.0
2012-06-29 20:00:00,210.0,8.0,17.1,11.8,71.1,0.0
2012-06-29 21:00:00,210.0,7.0,16.7,12.3,75.6,0.0
2012-06-29 22:00:00,210.0,5.0,16.4,12.5,77.4,0.0
2012-06-29 23:00:00,200.0,6.0,16.1,12.7,80.2,0.0
2012-06-30 00:00:00,190.0,6.0,15.7,12.7,82.0,0.0
2012-06-30 01:00:00,200.0,5.0,15.7,13.0,84.1,0.0
2012-06-30 02:00:00,190.0,6.0,15.7,13.3,86.2,0.0
2012-06-30 03:00:00,190.0,6.0,15.5,13.4,87.1,0.0
2012-06-30 04:00:00,190.0,4.0,15.4,13.2,87.1,0.0
2012-06-30 05:00:00,190.0,5.0,15.5,13.1,86.1,0.0
2012-06-30 06:00:00,190.0,7.0,15.8,13.3,85.1,0.0
2012-06-30 07:00:00,190.0,6.0,15.7,13.7,88.2,0.0
2012-06-30 08:00:00,210.0,6.0,16.9,13.7,81.7,0.0
2012-06-30 09:00:00,220.0,9.0,18.0,12.0,68.2,0.0
2012-06-30 10:00:00,210.0,8.0,17.4,11.2,66.8,0.0
2012-06-30 11:00:00,220.0,7.0,20.2,12.2,60.1,0.0
2012-06-30 12:00:00,210.0,8.0,19.9,10.6,54.9,0.0
2012-06-30 13:00:00,200.0,9.0,19.9,10.6,54.9,0.0
2012-06-30 14:00:00,210.0,9.0,19.5,8.7,49.5,0.0
2012-06-30 15:00:00,210.0,8.0,19.0,9.6,54.6,0.0
2012-06-30 16:00:00,210.0,10.0,19.1,9.2,53.1,0.0
2012-06-30 17:00:00,220.0,8.0,18.3,8.6,52.8,0.0
2012-06-30 18:00:00,220.0,8.0,18.0,9.1,55.8,0.0
2012-06-30 19:00:00,210.0,7.0,16.9,9.1,59.8,0.0
2012-06-30 20:00:00,220.0,8.0,15.7,8.9,64.0,0.0
2012-06-30 21:00:00,210.0,4.0,14.4,9.8,73.8,0.0
2012-06-30 22:00:00,200.0,5.0,13.3,10.0,80.5,0.0
2012-06-30 23:00:00,220.0,5.0,13.2,9.8,79.3,0.0
2012-07-01 00:00:00,230.0,6.0,13.5,10.1,79.5,0.0
2012-07-01 01:00:00,230.0,3.0,12.5,9.9,84.6,0.0
2012-07-01 02:00:00,210.0,3.0,11.6,9.3,85.4,0.0
2012-07-01 03:00:00,220.0,4.0,11.1,8.9,86.2,0.0
2012-07-01 04:00:00,220.0,3.0,10.6,8.7,88.5,0.0
2012-07-01 05:00:00,220.0,5.0,10.8,8.5,86.1,0.0
2012-07-01 06:00:00,230.0,6.0,12.1,8.7,79.7,0.0
2012-07-01 07:00:00,230.0,5.0,13.4,8.9,74.0,0.0
2012-07-01 08:00:00,230.0,7.0,14.4,8.6,68.6,0.0
2012-07-01 09:00:00,230.0,6.0,15.5,7.6,58.9,0.0
2012-07-01 10:00:00,230.0,6.0,15.6,8.2,61.0,0.0
2012-07-01 11:00:00,240.0,7.0,16.8,9.2,60.6,0.0
2012-07-01 12:00:00,230.0,7.0,16.8,9.3,61.4,0.0
2012-07-01 13:00:00,240.0,7.0,15.8,11.1,73.9,0.0
2012-07-01 14:00:00,260.0,7.0,15.5,10.8,73.7,0.0
2012-07-01 15:00:00,250.0,7.0,17.2,9.0,58.3,0.0
2012-07-01 16:00:00,250.0,7.0,18.4,8.8,53.8,0.0
2012-07-01 17:00:00,240.0,7.0,18.5,8.9,53.9,0.0
2012-07-01 18:00:00,230.0,7.0,17.6,8.8,56.1,0.0
2012-07-01 19:00:00,230.0,6.0,16.6,9.3,62.2,0.0
2012-07-01 20:00:00,190.0,5.0,15.4,10.9,74.6,0.0
2012-07-01 21:00:00,200.0,6.0,14.5,10.8,78.1,0.0
2012-07-01 22:00:00,190.0,6.0,13.9,10.5,79.8,0.0
2012-07-01 23:00:00,200.0,4.0,13.8,10.4,79.8,0.0
2012-07-02 00:00:00,190.0,4.0,13.5,10.5,81.8,0.0
2012-07-02 01:00:00,200.0,3.0,13.4,10.9,85.0,0.0
2012-07-02 02:00:00,190.0,4.0,13.3,10.7,83.9,0.0
2012-07-02 03:00:00,180.0,2.0,12.1,10.3,89.2,0.0
2012-07-02 04:00:00,140.0,2.0,11.2,9.8,91.2,0.0
2012-07-02 05:00:00,140.0,3.0,12.3,10.3,88.0,0.0
2012-07-02 06:00:00,170.0,5.0,14.5,10.7,78.1,0.0
2012-07-02 07:00:00,180.0,6.0,14.8,10.9,77.3,0.0
2012-07-02 08:00:00,180.0,5.0,13.9,10.2,78.7,0.0
2012-07-02 09:00:00,190.0,3.0,14.9,12.3,84.7,0.2
2012-07-02 10:00:00,180.0,5.0,15.4,12.6,83.9,0.4
2012-07-02 11:00:00,180.0,7.0,16.5,10.7,68.7,0.0
2012-07-02 12:00:00,190.0,7.0,17.7,10.7,63.4,0.0
2012-07-02 13:00:00,190.0,8.0,17.0,11.7,71.1,0.0
2012-07-02 14:00:00,170.0,8.0,16.2,13.4,83.3,0.0
2012-07-02 15:00:00,190.0,8.0,15.7,13.2,85.1,0.0
2012-07-02 16:00:00,180.0,6.0,15.7,14.1,90.4,0.0
2012-07-02 17:00:00,190.0,7.0,15.9,14.4,90.4,0.0
2012-07-02 18:00:00,180.0,4.0,15.9,14.7,92.5,0.4
2012-07-02 19:00:00,190.0,4.0,15.9,14.7,92.5,0.0
2012-07-02 20:00:00,190.0,4.0,15.8,14.7,93.5,0.0
2012-07-02 21:00:00,190.0,3.0,15.6,14.8,94.6,2.0
2012-07-02 22:00:00,190.0,3.0,15.4,14.7,95.7,0.4
2012-07-02 23:00:00,190.0,4.0,15.4,14.7,95.7,0.0
2012-07-03 00:00:00,190.0,4.0,15.4,14.7,95.7,0.0
2012-07-03 01:00:00,190.0,3.0,15.3,14.6,95.6,0.0
2012-07-03 02:00:00,190.0,3.0,15.3,14.6,95.6,0.0
2012-07-03 03:00:00,180.0,4.0,15.3,14.6,95.6,0.0
2012-07-03 04:00:00,190.0,3.0,15.4,14.7,95.7,0.2
2012-07-03 05:00:00,190.0,3.0,15.4,14.8,96.7,0.2
2012-07-03 06:00:00,160.0,3.0,15.6,15.1,96.7,0.8
2012-07-03 07:00:00,190.0,4.0,16.0,15.5,96.8,0.2
2012-07-03 08:00:00,190.0,5.0,17.0,15.5,90.7,0.4
2012-07-03 09:00:00,200.0,5.0,17.1,14.9,86.7,2.2
2012-07-03 10:00:00,200.0,5.0,17.9,15.3,85.1,0.0
2012-07-03 11:00:00,180.0,5.0,18.2,16.0,87.1,0.0
2012-07-03 12:00:00,210.0,8.0,18.3,14.6,78.6,0.0
2012-07-03 13:00:00,190.0,6.0,19.0,14.9,77.3,0.0
2012-07-03 14:00:00,210.0,5.0,18.0,14.0,77.5,0.0
2012-07-03 15:00:00,200.0,5.0,17.6,15.6,87.9,0.0
2012-07-03 16:00:00,170.0,4.0,18.0,15.5,85.1,0.0
2012-07-03 17:00:00,180.0,5.0,18.1,14.9,81.3,0.0
2012-07-03 18:00:00,180.0,5.0,17.4,15.4,87.8,0.0
2012-07-03 19:00:00,170.0,4.0,16.8,15.6,92.7,0.0
2012-07-03 20:00:00,130.0,2.0,16.7,15.7,93.7,0.0
2012-07-03 21:00:00,170.0,4.0,16.6,15.4,92.6,0.0
2012-07-03 22:00:00,160.0,3.0,16.5,15.2,91.6,0.0
2012-07-03 23:00:00,160.0,3.0,16.5,15.1,91.6,0.0
2012-07-04 00:00:00,160.0,3.0,16.4,15.1,91.6,0.4
2012-07-04 01:00:00,150.0,3.0,16.2,15.2,93.6,0.2
2012-07-04 02:00:00,150.0,3.0,16.0,15.4,95.7,0.6
2012-07-04 03:00:00,160.0,3.0,15.9,15.4,96.8,1.0
2012-07-04 04:00:00,150.0,3.0,15.8,15.3,96.7,1.2
2012-07-04 05:00:00,150.0,3.0,15.9,15.5,97.8,1.2
2012-07-04 06:00:00,130.0,2.0,16.2,15.8,97.9,1.2
2012-07-04 07:00:00,150.0,3.0,16.7,16.3,97.9,0.4
2012-07-04 08:00:00,160.0,4.0,17.1,16.2,94.8,0.0
2012-07-04 09:00:00,150.0,4.0,17.5,16.7,94.9,6.2
2012-07-04 10:00:00,180.0,6.0,18.0,16.4,90.0,0.0
2012-07-04 11:00:00,180.0,6.0,19.0,16.7,86.5,0.0
2012-07-04 12:00:00,170.0,7.0,20.1,16.1,77.9,0.0
2012-07-04 13:00:00,190.0,6.0,20.4,17.1,81.6,0.0
2012-07-04 14:00:00,200.0,7.0,21.1,15.9,72.6,0.0
2012-07-04 15:00:00,190.0,5.0,20.9,16.7,76.7,0.0
2012-07-04 16:00:00,190.0,6.0,21.0,15.9,72.5,0.0
2012-07-04 17:00:00,180.0,6.0,21.0,15.8,72.5,0.0
2012-07-04 18:00:00,170.0,5.0,20.4,15.4,72.9,0.0
2012-07-04 19:00:00,190.0,4.0,20.1,15.8,76.2,0.0
2012-07-04 20:00:00,190.0,3.0,19.2,15.5,79.2,0.0
2012-07-04 21:00:00,190.0,4.0,18.3,15.5,83.4,0.0
2012-07-04 22:00:00,200.0,2.0,17.8,15.4,86.0,0.0
2012-07-04 23:00:00,180.0,2.0,17.2,15.5,89.8,0.0
2012-07-05 00:00:00,200.0,1.0,16.7,15.5,92.7,0.0
2012-07-05 01:00:00,200.0,1.0,16.5,15.6,94.7,0.0
2012-07-05 02:00:00,260.0,4.0,15.9,13.4,85.2,0.0
2012-07-05 03:00:00,260.0,1.0,14.9,12.6,85.8,0.0
2012-07-05 04:00:00,190.0,3.0,14.7,13.1,90.0,0.0
2012-07-05 05:00:00,260.0,3.0,14.0,11.5,85.4,0.0
2012-07-05 06:00:00,260.0,4.0,14.5,11.8,83.4,0.0
2012-07-05 07:00:00,280.0,2.0,15.7,11.7,76.9,0.0
2012-07-05 08:00:00,310.0,3.0,16.7,11.8,72.7,0.0
2012-07-05 09:00:00,320.0,1.0,17.3,11.7,69.5,0.2
2012-07-05 10:00:00,160.0,2.0,18.3,12.2,67.6,0.0
2012-07-05 11:00:00,340.0,2.0,19.9,12.7,63.2,0.0
2012-07-05 12:00:00,250.0,2.0,21.1,13.5,61.9,0.0
2012-07-05 13:00:00,240.0,3.0,20.9,13.7,63.3,0.0
2012-07-05 14:00:00,190.0,3.0,21.7,13.4,59.4,0.0
2012-07-05 15:00:00,200.0,4.0,22.3,13.2,56.3,0.0
2012-07-05 16:00:00,210.0,4.0,21.4,12.6,57.6,0.0
2012-07-05 17:00:00,190.0,4.0,20.7,12.2,58.3,0.0
2012-07-05 18:00:00,200.0,4.0,20.4,12.4,60.4,0.0
2012-07-05 19:00:00,160.0,4.0,18.9,12.1,64.7,0.0
2012-07-05 20:00:00,160.0,3.0,17.9,12.0,68.1,0.0
2012-07-05 21:00:00,190.0,2.0,16.7,12.4,75.6,0.0
2012-07-05 22:00:00,180.0,1.0,16.3,12.9,80.3,0.0
2012-07-05 23:00:00,170.0,2.0,15.9,13.2,84.2,0.0
2012-07-06 00:00:00,200.0,2.0,15.6,13.7,88.2,0.0
2012-07-06 01:00:00,180.0,2.0,15.5,13.7,89.3,0.0
2012-07-06 02:00:00,170.0,2.0,15.4,13.4,88.1,0.0
2012-07-06 03:00:00,220.0,1.0,15.1,13.7,91.2,0.0
2012-07-06 04:00:00,210.0,2.0,14.9,13.8,93.3,0.0
2012-07-06 05:00:00,190.0,1.0,14.9,13.9,93.3,0.0
2012-07-06 06:00:00,180.0,2.0,14.9,13.9,93.3,0.0
2012-07-06 07:00:00,200.0,1.0,15.1,13.8,92.3,0.0
2012-07-06 08:00:00,190.0,3.0,15.2,13.5,89.1,0.2
2012-07-06 09:00:00,190.0,1.0,15.2,13.9,92.4,1.0
2012-07-06 10:00:00,210.0,3.0,16.0,14.2,89.4,0.4
2012-07-06 11:00:00,180.0,3.0,16.5,13.8,84.5,0.0
2012-07-06 12:00:00,210.0,4.0,15.0,12.5,84.8,0.4
2012-07-06 13:00:00,180.0,3.0,15.4,14.0,91.3,0.4
2012-07-06 14:00:00,180.0,6.0,15.9,13.5,85.2,0.2
2012-07-06 15:00:00,190.0,5.0,17.6,13.9,79.1,0.0
2012-07-06 16:00:00,240.0,4.0,18.7,12.1,65.4,0.0
2012-07-06 17:00:00,210.0,3.0,17.5,13.4,77.2,0.0
2012-07-06 18:00:00,210.0,4.0,17.1,12.6,74.9,0.0
2012-07-06 19:00:00,190.0,6.0,17.2,12.5,74.1,0.0
2012-07-06 20:00:00,180.0,2.0,15.7,12.6,82.0,0.0
2012-07-06 21:00:00,160.0,5.0,15.0,12.2,83.7,1.4
2012-07-06 22:00:00,130.0,3.0,14.3,12.1,86.6,0.0
2012-07-06 23:00:00,150.0,2.0,13.8,12.0,88.7,0.0
2012-07-07 00:00:00,130.0,3.0,13.5,12.2,91.9,0.0
2012-07-07 01:00:00,130.0,3.0,13.8,12.2,89.7,0.0
2012-07-07 02:00:00,110.0,2.0,13.2,11.7,90.6,0.0
2012-07-07 03:00:00,100.0,3.0,12.3,11.4,94.0,0.0
2012-07-07 04:00:00,130.0,4.0,13.4,12.4,94.1,0.0
2012-07-07 05:00:00,110.0,3.0,13.5,12.3,91.9,0.0
2012-07-07 06:00:00,110.0,2.0,15.4,13.3,87.1,0.0
2012-07-07 07:00:00,130.0,4.0,15.8,12.7,82.0,0.0
2012-07-07 08:00:00,180.0,7.0,16.9,12.4,74.8,0.0
2012-07-07 09:00:00,140.0,5.0,16.7,12.7,77.6,0.0
2012-07-07 10:00:00,140.0,7.0,17.8,12.9,72.7,0.0
2012-07-07 11:00:00,150.0,8.0,17.8,12.1,69.0,0.0
2012-07-07 12:00:00,150.0,8.0,16.2,13.1,82.3,0.0
2012-07-07 13:00:00,150.0,7.0,18.0,13.8,76.6,0.2
2012-07-07 14:00:00,160.0,6.0,17.5,10.9,65.1,0.0
2012-07-07 15:00:00,170.0,5.0,17.8,11.3,65.3,0.0
2012-07-07 16:00:00,200.0,7.0,18.7,10.8,60.1,0.0
2012-07-07 17:00:00,160.0,6.0,17.8,10.9,64.4,0.0
2012-07-07 18:00:00,120.0,5.0,17.6,11.7,67.9,0.0
2012-07-07 19:00:00,120.0,5.0,15.4,13.1,86.0,0.0
2012-07-07 20:00:00,140.0,6.0,15.4,13.2,87.1,0.2
2012-07-07 21:00:00,110.0,4.0,14.7,13.8,94.4,1.4
2012-07-07 22:00:00,110.0,3.0,14.7,13.8,94.4,0.0
2012-07-07 23:00:00,130.0,1.0,14.5,13.7,95.5,0.8
2012-07-08 00:00:00,90.0,1.0,14.6,14.0,96.6,2.4
2012-07-08 01:00:00,110.0,2.0,14.6,14.1,96.6,4.0
2012-07-08 02:00:00,50.0,2.0,14.5,13.9,96.6,0.2
2012-07-08 03:00:00,20.0,3.0,14.6,13.9,95.5,0.0
2012-07-08 04:00:00,40.0,3.0,14.3,13.8,96.6,1.0
2012-07-08 05:00:00,50.0,4.0,14.4,13.6,95.5,0.0
2012-07-08 06:00:00,40.0,3.0,14.6,13.6,93.3,0.0
2012-07-08 07:00:00,360.0,2.0,15.0,14.1,94.5,0.0
2012-07-08 08:00:00,350.0,4.0,15.1,13.8,92.3,0.0
2012-07-08 09:00:00,350.0,4.0,15.5,13.8,89.3,8.4
2012-07-08 10:00:00,330.0,6.0,15.8,13.7,87.2,0.0
2012-07-08 11:00:00,330.0,7.0,16.3,13.4,83.3,0.0
2012-07-08 12:00:00,340.0,4.0,17.3,14.5,83.8,0.2
2012-07-08 13:00:00,290.0,7.0,19.4,12.8,66.0,0.0
2012-07-08 14:00:00,300.0,7.0,20.8,13.2,61.6,0.0
2012-07-08 15:00:00,300.0,6.0,20.4,11.7,57.1,0.0
2012-07-08 16:00:00,360.0,6.0,18.0,13.5,74.7,0.0
2012-07-08 17:00:00,60.0,1.0,18.8,13.5,71.7,0.0
2012-07-08 18:00:00,10.0,3.0,17.9,13.5,75.5,0.8
2012-07-08 19:00:00,0.0,0.0,17.0,13.8,81.7,0.0
2012-07-08 20:00:00,230.0,3.0,15.7,14.5,92.5,4.0
2012-07-08 21:00:00,180.0,2.0,15.1,14.5,96.7,5.2
2012-07-08 22:00:00,220.0,1.0,14.1,13.3,95.5,0.0
2012-07-08 23:00:00,220.0,3.0,14.3,13.9,97.7,0.0
2012-07-09 00:00:00,230.0,3.0,14.3,13.9,97.7,0.0
2012-07-09 01:00:00,250.0,3.0,14.1,13.7,97.8,0.0
2012-07-09 02:00:00,210.0,3.0,14.5,14.1,97.7,0.0
2012-07-09 03:00:00,220.0,4.0,14.4,14.0,97.7,0.0
2012-07-09 04:00:00,210.0,3.0,14.4,13.9,96.6,0.0
2012-07-09 05:00:00,220.0,4.0,14.5,13.7,95.5,0.0
2012-07-09 06:00:00,230.0,3.0,14.7,13.8,94.4,0.0
2012-07-09 07:00:00,240.0,4.0,15.2,13.8,91.3,0.0
2012-07-09 08:00:00,240.0,4.0,15.7,13.5,87.2,0.0
2012-07-09 09:00:00,240.0,3.0,15.7,13.5,87.2,0.0
2012-07-09 10:00:00,230.0,3.0,16.8,13.6,81.6,0.0
2012-07-09 11:00:00,230.0,4.0,17.2,13.3,77.9,0.0
2012-07-09 12:00:00,210.0,4.0,17.8,13.7,77.3,0.0
2012-07-09 13:00:00,250.0,5.0,16.6,12.4,76.5,0.0
2012-07-09 14:00:00,280.0,4.0,17.3,14.0,80.9,0.0
2012-07-09 15:00:00,240.0,4.0,17.9,12.3,70.0,0.0
2012-07-09 16:00:00,220.0,3.0,18.3,12.8,70.3,0.0
2012-07-09 17:00:00,200.0,3.0,16.7,14.0,84.5,0.0
2012-07-09 18:00:00,220.0,4.0,17.0,13.2,78.8,0.0
2012-07-09 19:00:00,230.0,2.0,15.9,13.4,85.2,0.0
2012-07-09 20:00:00,200.0,2.0,15.9,13.3,84.2,0.0
2012-07-09 21:00:00,190.0,2.0,15.0,13.2,89.0,0.0
2012-07-09 22:00:00,230.0,3.0,14.9,13.3,90.1,0.0
2012-07-09 23:00:00,210.0,3.0,14.4,12.8,89.9,0.0
2012-07-10 00:00:00,210.0,4.0,14.2,12.5,89.9,0.0
2012-07-10 01:00:00,220.0,3.0,14.1,12.5,89.9,0.0
2012-07-10 02:00:00,210.0,3.0,14.1,12.5,89.9,0.0
2012-07-10 03:00:00,190.0,2.0,13.9,12.3,89.7,0.0
2012-07-10 04:00:00,190.0,2.0,13.9,12.5,90.9,0.0
2012-07-10 05:00:00,230.0,3.0,13.9,12.5,90.9,0.0
2012-07-10 06:00:00,240.0,3.0,14.6,12.1,84.6,0.0
2012-07-10 07:00:00,250.0,3.0,14.7,11.0,78.2,0.0
2012-07-10 08:00:00,240.0,5.0,14.3,10.3,76.9,0.0
