date,air_temperature_mean,dewpoint_mean,rltv_hum_mean,air_temperature_min,rltv_hum_min,air_temperature_max,prcp_count,day,holiday,mean_consumption,median_consumption,std_consumption
2011-12-27,9.804166666666667,5.0875,72.625,7.7,68.4,10.4,0,1,1,11.430307692307691,9.174499999999998,9.219805083831895
2011-12-28,8.820833333333333,4.45,74.42916666666666,5.8,60.5,11.1,0,2,0,11.756943548387095,8.850999999999999,9.371438426271474
2011-12-29,7.416666666666667,2.9375,73.27083333333333,5.2,67.9,10.1,3,3,0,12.13462077922078,9.381,9.638586209950631
2011-12-30,6.920833333333333,4.025,82.1375,5.5,68.7,10.6,8,4,0,12.346682741116751,10.0405,9.367695634988236
2011-12-31,12.016666666666666,9.916666666666666,87.05833333333334,11.2,82.4,12.7,2,5,0,12.331743654822336,9.687,9.56323529516608
2012-01-01,11.15,9.3125,88.59583333333335,8.0,76.7,12.7,7,6,0,12.367350253807109,9.6275,9.65245440469785
2012-01-02,5.4750000000000005,2.4125,81.16250000000001,4.0,62.3,7.8,2,0,1,12.782192893401016,9.873,9.586892350220047
2012-01-03,8.741666666666667,5.608333333333333,81.03750000000001,5.6,64.2,12.3,12,1,0,12.760428927680795,10.146,9.915570748099231
2012-01-04,7.175,2.970833333333333,74.82083333333334,5.2,61.5,9.7,4,2,0,12.758861042183623,9.999,9.893703877138396
2012-01-05,9.716666666666669,3.8125,66.94583333333334,7.3,55.5,11.8,2,3,0,12.86615099009901,10.246,9.826451868908944
2012-01-06,6.929166666666667,2.970833333333333,76.32083333333334,3.8,61.3,9.0,0,4,0,12.70697290640394,10.357,9.46594147309731
2012-01-07,9.404166666666669,4.020833333333333,69.72916666666667,7.8,54.2,10.5,0,5,0,12.73517199017199,10.458,9.610784312089164
2012-01-08,8.604166666666666,3.9916666666666663,73.08333333333333,6.3,63.5,9.9,0,6,0,13.388748768472908,10.724,9.86019256321297
2012-01-09,9.933333333333334,7.212499999999999,83.55833333333332,5.9,69.5,12.5,0,0,0,12.41134068627451,10.001,9.276838538102623
2012-01-10,9.916666666666666,7.6375,86.00833333333333,8.7,76.6,11.3,0,1,0,11.973723300970876,9.6415,9.203176672610953
2012-01-11,8.612499999999999,5.979166666666667,83.5625,5.5,74.5,10.9,0,2,0,11.989599514563109,9.701,8.902963235193193
2012-01-12,8.466666666666667,5.095833333333333,79.77916666666667,3.7,64.6,13.0,0,3,0,12.014274038461538,9.875,8.981696894811371
2012-01-13,1.2083333333333333,-0.7291666666666666,87.20416666666667,-2.1,64.6,6.5,0,4,0,12.458712918660288,9.8805,9.598986953886742
2012-01-14,0.2749999999999999,-1.875,85.27916666666667,-3.9,55.9,7.0,0,5,0,13.416509523809523,10.6795,10.50821908763344
2012-01-15,1.9125,-1.3791666666666669,79.71249999999999,-2.6,52.7,6.8,0,6,0,14.262314285714284,11.0305,11.182884022936111
2012-01-16,1.2333333333333334,-2.5625,77.09583333333333,-2.5,40.3,7.2,2,0,0,13.003313084112149,10.1595,10.454367430191512
2012-01-17,0.2791666666666667,-1.3875,87.57083333333333,-3.9,71.0,5.9,0,1,0,13.257262790697672,10.0085,10.688413377571418
2012-01-18,8.725,7.7375,93.6125,2.2,88.9,11.9,3,2,0,12.716696551724135,9.551,10.13442948679966
2012-01-19,9.5625,6.916666666666667,83.80416666666666,7.1,68.6,11.7,8,3,0,12.216862921348314,9.772,9.51554250542809
2012-01-20,7.866666666666667,3.758333333333333,75.3,5.0,69.8,10.4,0,4,0,12.746622559652929,9.268,10.746936644248446
2012-01-21,10.354166666666666,5.5375000000000005,72.6125,7.9,53.5,12.5,0,5,0,12.641627906976744,9.799,10.086612780645304
2012-01-22,8.504166666666666,2.2958333333333334,65.6375,5.5,50.0,11.8,0,6,0,13.63076109936575,10.477,11.147001752010762
2012-01-23,5.558333333333334,1.8666666666666665,77.68333333333334,0.4,67.8,8.5,0,0,0,12.567446721311477,9.5085,10.524865349713464
2012-01-24,4.504166666666666,4.1375,97.27916666666664,-1.5,93.5,9.3,7,1,0,12.819850505050503,9.721,10.538414075591172
2012-01-25,9.108333333333333,7.345833333333334,88.97083333333335,8.3,81.4,9.7,0,2,0,12.45054347826087,9.602,10.190769937346618
2012-01-26,6.920833333333333,3.579166666666667,79.8125,2.3,60.2,9.7,5,3,0,12.323125,9.5325,9.983045737825831
2012-01-27,4.608333333333333,0.875,78.125,0.8,52.3,9.9,0,4,0,12.40175572519084,9.0675,10.494204423731263
2012-01-28,4.145833333333333,1.7833333333333332,84.93333333333334,2.5,72.9,6.2,0,5,0,13.24028759398496,10.1815,11.004323080219752
2012-01-29,3.154166666666667,0.9958333333333332,85.90416666666665,0.2,76.2,4.8,0,6,0,14.08643796992481,10.6245,11.471962714607086
2012-01-30,2.125,-1.575,76.7375,-0.5,58.5,3.8,0,0,0,13.400735294117649,9.8685,11.37098010209709
2012-01-31,1.1625,-1.7375,80.55416666666666,-0.9,69.3,2.1,0,1,0,13.931051971326164,10.046,12.18176133089822
2012-02-01,0.9333333333333336,-5.5,60.25833333333333,-0.8,39.6,3.6,0,2,0,13.81543109540636,10.052,11.835106195844851
2012-02-02,-0.5541666666666667,-8.754166666666666,50.32916666666667,-1.8,34.9,1.4,0,3,0,14.34410102739726,10.1765,12.8319338578998
2012-02-03,-1.2125,-6.816666666666666,62.09166666666667,-4.8,44.6,1.7,0,4,0,14.50417744610282,10.276,13.00417082863115
2012-02-04,-2.4625,-4.829166666666667,80.55,-7.5,67.9,1.4,14,5,0,15.15002791461412,10.906,13.44627737214384
2012-02-05,0.9458333333333332,0.0333333333333333,93.65416666666664,0.3,81.9,2.1,24,6,0,15.967711001642035,11.613,13.69779517656901
2012-02-06,2.4916666666666667,1.0291666666666666,90.40416666666664,0.9,76.2,5.0,9,0,0,14.048649206349204,10.0065,12.668290103209245
2012-02-07,0.9333333333333332,-3.8083333333333336,70.10833333333333,-2.7,52.7,4.1,0,1,0,13.885420560747663,9.483,12.680513967671784
2012-02-08,-0.2208333333333333,-4.4875,69.97500000000001,-2.3,63.0,0.7,0,2,0,15.212010785824344,10.782,13.494571281191376
2012-02-09,0.2375,-3.283333333333333,75.125,-1.0,63.4,1.6,14,3,0,14.393365853658535,10.2995,13.062076084604328
2012-02-10,-0.7000000000000001,-3.720833333333333,78.47083333333333,-4.2,48.8,1.9,24,4,0,14.67068609865471,10.281,13.385983067587892
2012-02-11,-2.975,-6.316666666666666,74.59166666666667,-8.1,51.2,2.7,9,5,0,14.868002976190477,10.367,13.0861953982046
2012-02-12,-0.0833333333333333,-1.775,86.19166666666666,-6.2,80.5,4.7,0,6,0,15.911037202380951,11.504,14.168513151074668
2012-02-13,3.8920682730923697,1.9423694779116465,87.54442771084337,-1.6,73.5,6.7,4,0,0,14.336370588235294,10.015,12.847488462868997
2012-02-14,6.3875,1.9625,73.39583333333333,4.6,65.0,8.5,0,1,0,13.685478832116788,9.959,12.31933468532689
2012-02-15,8.666666666666666,3.6125,71.01666666666667,6.8,56.4,10.9,0,2,0,13.304919655667144,9.686,11.649017907614628
2012-02-16,7.212499999999999,2.7375000000000003,74.48333333333333,1.2,57.2,10.7,0,3,0,12.592441134751772,9.397,10.875634760981608
2012-02-17,9.083333333333334,6.3625,83.29166666666667,5.5,73.7,12.0,0,4,0,12.43644350282486,9.2575,10.86168839670299
2012-02-18,7.712499999999999,3.9583333333333335,77.74166666666666,3.0,60.3,11.2,4,5,0,12.953021126760564,9.594,11.000082719312203
2012-02-19,2.720833333333333,-3.279166666666667,65.64583333333333,-2.9,39.2,6.8,2,6,0,13.750381690140848,10.548,11.238250246755095
2012-02-20,2.466666666666667,-2.2833333333333337,71.99166666666666,-4.4,44.1,8.7,0,0,0,13.31615702479339,9.3315,12.007486361783334
2012-02-21,8.541666666666666,4.166666666666667,74.52499999999999,5.1,59.3,12.1,0,1,0,12.651318860244237,9.158,11.514480620830597
2012-02-22,8.816666666666666,5.858333333333333,81.88333333333334,7.7,66.9,10.3,3,2,0,12.878107712765956,9.273,11.412863660002465
2012-02-23,13.045833333333334,10.0,82.24166666666666,10.1,64.6,17.1,0,3,0,11.60972572178478,8.5795,10.012764500792258
2012-02-24,11.2875,8.262500000000001,82.14166666666667,9.2,65.4,15.2,0,4,0,11.512768434670118,8.731,9.904935890334915
2012-02-25,8.470833333333333,2.825,68.57083333333334,3.7,51.4,12.5,0,5,0,11.757024516129032,8.904,9.703756507389048
2012-02-26,6.129166666666666,2.595833333333333,80.0,-0.1,53.7,13.6,0,6,0,12.37600129032258,9.552,9.786975372364786
2012-02-27,8.825000000000001,6.133333333333333,83.41250000000001,5.8,77.6,11.2,2,0,0,12.153468948035488,9.069,10.155989853364172
2012-02-28,11.075,8.508333333333333,84.32083333333334,9.7,74.2,13.7,0,1,0,11.54461403508772,8.7685,9.920129678818244
2012-02-29,10.295833333333333,8.1,86.52916666666665,8.4,74.3,12.8,0,2,0,11.443168511685116,8.803,9.288399626181985
2012-03-01,8.25,5.591666666666666,84.66666666666667,3.1,59.5,14.9,0,3,0,11.176774939172748,8.6085,9.18523701728924
2012-03-02,6.541666666666667,4.966666666666667,90.20416666666668,1.5,71.7,11.0,0,4,0,11.808949579831932,8.877,9.993520098613756
2012-03-03,9.458333333333334,5.9375,81.01666666666667,5.7,38.4,14.6,2,5,0,12.130014371257484,9.212,10.416441801802796
2012-03-04,6.345833333333334,4.495833333333334,88.2,3.5,68.3,9.4,14,6,0,13.419852694610778,10.599,11.079436651808642
2012-03-05,6.3375,-0.5708333333333333,62.42083333333333,4.0,42.7,9.8,0,0,0,12.721670225385528,9.486,11.083762648010724
2012-03-06,4.45,0.7833333333333333,77.25,1.9,66.5,8.0,0,1,0,13.040272727272727,9.346,12.025275758351226
2012-03-07,7.516666666666667,3.525,77.03333333333333,4.7,52.9,11.9,7,2,0,12.744785714285715,8.985,11.75131462228599
2012-03-08,6.741666666666667,1.2625,69.29166666666667,2.8,49.5,11.5,0,3,0,12.053050113895216,8.531,10.645333240288986
2012-03-09,8.9125,5.2375,78.03333333333333,4.6,69.3,11.2,0,4,0,12.151884009009008,8.841000000000001,10.422573006921777
2012-03-10,11.5875,8.200000000000001,80.24166666666666,9.0,66.4,15.3,0,5,0,11.843163493840985,8.937,9.851432863738932
2012-03-11,8.704166666666667,5.941666666666666,84.35833333333333,2.7,57.5,16.5,0,6,0,11.96962150055991,9.36,9.3576912975027
2012-03-12,7.5474726775956285,4.748224043715847,84.21359289617486,2.0,60.7,14.3,2,0,0,10.946215148188804,8.211,8.786593620792827
2012-03-13,7.641666666666667,5.279166666666667,85.33333333333333,6.1,72.8,10.0,0,1,0,10.951265877287408,8.5,9.11651157497702
2012-03-14,7.570833333333333,3.7125,77.39166666666667,4.0,55.4,12.6,0,2,0,10.938280887011617,8.414,8.955063145154481
2012-03-15,7.816666666666666,4.570833333333334,81.75833333333334,-0.1,53.6,17.0,0,3,0,10.89456378600823,8.0805,9.07610240092153
2012-03-16,8.970833333333333,4.616666666666666,74.08333333333333,8.3,68.8,9.6,0,4,0,11.25738038038038,8.439,9.503021256392849
2012-03-17,8.674999999999999,6.820833333333333,88.25,6.7,81.2,10.8,9,5,0,11.923181094527363,9.357,9.71744606462855
2012-03-18,5.9750000000000005,3.358333333333333,84.03750000000001,1.8,66.8,9.9,2,6,0,12.048774129353234,9.212,9.923641623890385
2012-03-19,6.425,0.3541666666666667,69.04583333333333,-1.4,39.2,13.9,0,0,0,11.005139961389965,8.4295,9.1397886047661
2012-03-20,7.933333333333334,3.820833333333333,77.375,1.5,50.1,14.8,0,1,0,10.726534090909093,8.272,8.796882153013222
2012-03-21,10.6875,4.720833333333333,68.28333333333333,6.4,43.7,16.4,0,2,0,10.357045161290324,7.939,8.478179625854466
2012-03-22,11.066666666666668,4.620833333333334,67.375,6.4,35.6,17.1,0,3,0,10.16878170289855,7.9165,8.222649120608521
2012-03-23,11.929166666666667,6.320833333333333,72.89166666666667,4.3,34.3,20.6,0,4,0,10.094850615114236,7.7255,8.126252185742436
2012-03-24,11.645833333333334,6.5125,74.00416666666666,4.6,41.0,19.6,0,5,0,10.182729895104895,8.2075,7.778454783132942
2012-03-25,8.454166666666667,4.245833333333334,76.66666666666667,3.0,52.8,15.3,0,6,0,10.649125,8.498,8.142379346576556
2012-03-26,9.966666666666669,3.8666666666666663,70.57916666666667,2.5,32.0,18.5,0,0,0,9.955288428324698,7.6425,8.007607582645146
2012-03-27,9.979166666666666,1.3916666666666666,60.32916666666667,1.7,32.1,18.9,0,1,0,9.537822374039282,7.506,7.663830389800895
2012-03-28,11.1875,0.9166666666666666,56.55416666666667,1.3,22.2,21.4,0,2,0,9.540282811176969,7.394,7.54715269351774
2012-03-29,11.295833333333334,4.5375000000000005,67.39583333333333,3.0,39.7,19.3,0,3,0,9.336181741335588,7.406,7.178767180141132
2012-03-30,10.554166666666667,5.9125000000000005,74.89166666666667,4.7,50.8,17.2,0,4,0,9.33466018596788,7.356,7.138361012894947
2012-03-31,8.450000000000001,3.120833333333333,70.05,4.7,53.0,10.9,0,5,0,10.345012636899748,8.074,8.143460839068705
2012-04-01,6.570833333333333,-0.4208333333333333,64.27499999999999,0.6,31.7,13.7,0,6,0,10.650315656565658,8.5235,8.467199647708844
2012-04-02,8.3125,1.5666666666666669,66.12083333333334,0.8,39.2,14.6,0,0,0,9.846269672131148,7.717,7.961973851463256
2012-04-03,7.966666666666666,4.220833333333333,79.45,1.1,52.5,13.8,6,1,0,10.104094278807414,7.882,8.068875681061574
2012-04-04,7.129166666666666,2.279166666666667,73.39999999999999,1.5,46.5,10.5,2,2,0,10.180465981012658,7.9055,8.445213752056443
2012-04-05,7.125,2.4375,72.7375,4.2,54.7,8.9,0,3,0,10.552281055900622,7.9625,8.932646497369955
2012-04-06,6.366666666666667,0.3125,66.77083333333333,-2.6,44.8,12.1,0,4,1,10.476474010861132,7.865,9.128298764041697
2012-04-07,8.549999999999999,4.1000000000000005,74.22916666666667,6.0,59.6,10.8,0,5,0,10.233687111801242,7.7365,8.815275365475415
2012-04-08,9.841666666666669,6.525,80.53750000000001,6.2,65.8,13.7,18,6,0,10.5649020979021,8.034,8.872111235714936
2012-04-09,9.6125,8.016666666666667,89.94166666666666,8.2,80.0,10.8,24,0,1,10.53861645962733,8.183,8.591313747543305
2012-04-10,8.933333333333334,3.3791666666666664,69.57083333333334,4.7,43.1,14.1,24,1,0,9.865480974124807,7.544,8.122139115100481
2012-04-11,7.5,2.404166666666667,73.50833333333334,0.8,41.1,13.8,23,2,0,9.986153789004458,7.7155,8.016598800210927
2012-04-12,7.125,3.633333333333333,80.425,1.2,52.4,11.9,23,3,0,10.069362518089726,7.5165,8.366912761474847
2012-04-13,7.475,3.216666666666667,77.20833333333333,1.9,42.3,13.4,12,4,0,9.986318983768523,7.672,8.329982118837647
2012-04-14,8.329166666666667,2.2875,67.65833333333333,5.7,43.0,11.0,0,5,0,10.18542270194986,7.9965,8.32739510920566
2012-04-15,5.845833333333334,-0.0208333333333333,67.10000000000001,2.9,43.1,9.6,0,6,0,11.07949164345404,8.75,8.85196186286028
2012-04-16,5.654166666666668,-2.5458333333333334,59.49583333333334,-1.9,32.7,10.8,0,0,0,10.379014814814814,7.931,8.88618106031537
2012-04-17,7.808333333333334,2.825,72.65416666666667,3.9,37.5,13.7,7,1,0,10.657865710560625,8.157,9.401797352015215
2012-04-18,8.2125,5.6125,84.09166666666667,5.9,67.6,11.8,11,2,0,10.721820707070709,8.146,9.191408808746434
2012-04-19,7.6625,6.1000000000000005,89.92083333333333,6.5,81.4,9.8,14,3,0,10.62600736196319,8.0565,9.107433649402893
2012-04-20,7.4875,4.779166666666667,84.05416666666666,3.1,54.4,13.1,6,4,0,10.213692951015531,7.93,8.699924448977587
2012-04-21,7.841666666666666,3.025,73.66666666666667,1.7,45.9,13.1,0,5,0,10.160273907910272,8.0255,8.049432868052694
2012-04-22,8.245833333333334,4.533333333333333,79.5625,2.8,42.8,14.9,5,6,0,10.633542232722975,8.53,8.13572335844503
2012-04-23,7.7625,5.391666666666667,85.38333333333333,5.8,64.3,10.7,10,0,0,10.19697818599311,7.9375,8.31829738055893
2012-04-24,8.862499999999999,3.7416666666666663,72.7,4.4,37.7,13.8,5,1,0,9.979069312465064,7.713,8.245958955504458
2012-04-25,8.666666666666666,6.570833333333334,86.90416666666665,4.4,72.0,12.4,11,2,0,10.449981441048037,8.0145,8.745060991880125
2012-04-26,11.125,6.491666666666667,74.175,8.9,55.2,14.1,9,3,0,9.860809168443495,7.513999999999999,8.28417654869595
2012-04-27,11.245833333333332,6.891666666666667,75.39583333333333,9.0,52.9,14.7,3,4,0,9.626110020661155,7.6125,7.64882304758139
2012-04-28,8.508333333333333,6.9875,90.19583333333333,5.9,85.3,9.8,16,5,0,10.655557948717949,8.449,8.552419500224802
2012-04-29,9.263276836158193,6.437711864406779,83.72097457627119,6.0,57.70338983050848,14.5,15,6,0,11.498184520758585,9.006,9.190914862182286
2012-04-30,13.485169491525424,6.69159604519774,64.70148305084746,8.6,43.6,18.3,3,0,0,9.293564508156203,7.437,7.112994951543157
2012-05-01,13.704166666666666,10.483333333333333,82.22083333333333,11.4,54.9,17.3,7,1,0,9.180455417066156,7.378500000000001,7.054065878716536
2012-05-02,11.033333333333331,8.229166666666666,83.12083333333334,9.3,61.2,13.9,1,2,0,9.256797852474325,7.487,7.237485587409739
2012-05-03,8.65,6.6875,87.55,7.9,83.9,9.4,1,3,0,9.993235965312644,7.809,8.082775333779217
2012-05-04,8.1625,5.458333333333333,83.22500000000001,7.2,74.4,9.2,0,4,0,9.975372706935122,7.77,8.23934733870537
2012-05-05,7.429166666666667,2.1416666666666666,69.85416666666667,6.0,53.6,9.3,0,5,0,10.154013309671695,7.875999999999999,8.32950355525253
2012-05-06,6.995833333333334,1.9666666666666668,71.03750000000001,3.1,55.9,9.1,0,6,0,10.593372949002218,8.231,8.812695037200594
2012-05-07,9.270833333333334,6.3625,82.99583333333334,1.6,61.8,14.5,3,0,1,10.468890957446808,8.220500000000001,8.335851276841035
2012-05-08,13.4625,9.704166666666667,79.2,10.1,56.8,18.1,6,1,0,9.186696132596683,7.256,7.413660892441639
2012-05-09,13.175,11.975,92.50416666666666,10.8,84.7,15.4,11,2,0,9.446322272915802,7.566,7.569222823192254
2012-05-10,15.4875,13.845833333333331,90.02916666666665,14.0,81.7,16.9,9,3,0,9.180166801619432,7.332,7.307587046598341
2012-05-11,12.8125,5.383333333333333,61.75833333333333,8.2,43.7,16.0,0,4,0,8.732987411487018,7.0635,6.774186266500038
2012-05-12,9.541666666666666,1.5125,59.5625,4.5,37.5,14.1,0,5,0,9.1248234375,7.247,7.255081008728812
2012-05-13,10.65,3.3125,64.5625,2.7,37.3,16.9,0,6,0,9.490737109375,7.638999999999999,7.1721422914549295
2012-05-14,9.283333333333331,5.991666666666667,80.0625,5.7,67.6,11.9,4,0,0,9.165128983308042,7.282999999999999,7.396842768454099
2012-05-15,7.399999999999999,4.0375000000000005,79.76666666666667,5.2,60.2,10.4,8,1,0,9.43341881918819,7.337,8.13221112557551
2012-05-16,9.35,2.379166666666667,64.52916666666667,2.1,40.0,13.6,0,2,0,8.11111890133719,6.608,7.318048363532843
2012-05-17,10.75,3.966666666666667,65.65416666666667,5.3,42.6,14.9,0,3,0,8.796696064652144,7.067,7.050016025012535
2012-05-18,12.791666666666666,8.370833333333334,75.04166666666667,9.5,57.0,16.2,0,4,0,9.03780738966815,7.115,7.315116584040954
2012-05-19,13.170833333333334,9.125,77.5125,9.7,56.1,16.9,0,5,0,8.978897488119484,7.451,6.542697807428898
2012-05-20,10.275,7.295833333333333,81.77916666666667,8.9,77.1,11.7,0,6,0,9.760332880895827,7.894,7.359881173275817
2012-05-21,12.5125,9.170833333333333,80.38333333333334,9.3,69.6,16.3,0,0,0,8.774513014827019,7.095,6.904298997156372
2012-05-22,17.595833333333335,12.520833333333334,73.75833333333334,11.6,53.9,24.7,0,1,0,8.205767061839154,6.673,6.54569634157
2012-05-23,19.366666666666667,13.908333333333331,72.27916666666667,11.7,53.3,25.2,0,2,0,8.008012876884422,6.672000000000001,6.192136681663963
2012-05-24,20.225,15.516666666666666,75.81666666666666,15.2,55.6,25.9,0,3,0,7.957936939721793,6.674,5.918669063248278
2012-05-25,20.40833333333333,11.745833333333332,60.4875,16.5,32.8,24.4,0,4,0,7.943125038028597,6.577,5.86828175560097
2012-05-26,20.091666666666665,9.654166666666669,54.208333333333336,14.9,31.3,24.4,0,5,0,8.116066707095209,6.7195,6.141504572209605
2012-05-27,20.325,9.704166666666667,52.520833333333336,14.2,31.6,25.8,0,6,0,8.416389511973327,6.97,6.284707444983811
2012-05-28,19.479166666666668,11.595833333333331,63.60416666666666,11.1,38.6,25.6,0,0,0,8.086271120431396,6.7635000000000005,6.0740651203700144
2012-05-29,17.483333333333334,12.7,74.85000000000001,11.9,55.6,22.8,0,1,0,7.991072335400059,6.63,5.959237913139402
2012-05-30,18.08333333333333,12.245833333333332,71.42083333333333,12.5,44.5,23.8,2,2,0,7.94293512565751,6.5885,5.839402101110191
2012-05-31,16.295833333333334,11.725,74.95833333333333,13.3,58.4,19.8,0,3,0,8.03487302044342,6.579,6.012697572967995
2012-06-01,16.804166666666667,12.283333333333331,76.125,12.4,50.0,21.5,0,4,0,8.125530264279625,6.688,6.174907655171362
2012-06-02,14.1625,10.575,80.31666666666666,11.7,60.6,18.3,5,5,0,8.42510191981931,6.939,6.42532647524849
2012-06-03,11.625,10.7125,94.04583333333332,11.1,90.2,12.8,13,6,0,9.253865857102513,7.44,7.485415460228426
2012-06-04,10.041666666666666,6.183333333333334,78.4875,5.7,49.5,14.4,8,0,1,8.823323546019198,7.112,7.18028748957795
2012-06-05,10.916666666666666,8.3,85.33749999999999,4.7,59.3,15.1,6,1,1,9.214932523997742,7.5395,7.237152076562438
2012-06-06,14.991666666666667,11.495833333333332,80.47916666666667,11.9,62.5,18.7,2,2,0,8.405266648091391,6.816,6.58782607729578
2012-06-07,14.433333333333332,11.8125,84.6875,11.5,71.4,17.3,7,3,0,8.719952132049519,7.012,7.091622556060067
2012-06-08,13.458333333333334,9.391666666666667,77.02083333333333,12.2,62.6,15.8,7,4,0,8.785002450980391,6.971,7.221434698832429
2012-06-09,14.095833333333331,5.9125000000000005,59.975,10.9,38.7,18.3,0,5,0,8.521548579161028,6.845,6.654020858189491
2012-06-10,13.0875,8.987499999999999,78.3875,6.9,50.8,17.1,4,6,0,9.071965078505684,7.526999999999999,6.799919465852388
2012-06-11,11.970833333333331,11.133333333333333,94.65,10.6,91.6,13.0,20,0,0,9.403579737335836,7.528,7.8680676631570945
2012-06-12,11.629166666666668,8.216666666666667,79.99166666666666,10.5,66.6,13.4,7,1,0,9.137704961528256,7.223,7.495457224140267
2012-06-13,12.279166666666669,6.258333333333333,69.60000000000001,5.3,41.4,18.1,0,2,0,6.9614751191106405,5.601,6.960423028528977
2012-06-14,13.254166666666665,8.0875,73.47916666666667,5.3,43.1,19.0,2,3,0,8.122837202950013,6.665,6.662255853429077
2012-06-15,14.825,10.633333333333336,77.37916666666666,12.0,55.4,17.9,8,4,0,7.250294962080173,5.913,6.923691146280135
2012-06-16,14.841666666666669,9.395833333333334,70.61666666666666,12.1,51.5,17.7,0,5,0,7.778331139095592,6.3495,7.082214043042352
2012-06-17,15.641666666666666,9.133333333333333,66.49166666666666,12.0,47.4,19.7,0,6,0,8.874601866251943,7.194,6.683058153629832
2012-06-18,14.170833333333334,8.904166666666667,72.5125,9.7,47.4,18.6,5,0,0,8.41693669583119,6.9755,6.422666225696252
2012-06-19,14.795833333333334,8.929166666666667,71.02083333333333,7.5,43.6,20.4,0,1,0,8.093577248270561,6.681,6.079630815392992
2012-06-20,16.641666666666666,8.8125,63.62916666666666,9.7,39.6,21.9,0,2,0,8.011446716074623,6.564,6.097205041054769
2012-06-21,15.35,12.716666666666669,84.69583333333334,11.1,65.6,19.6,8,3,0,8.368390051020409,6.839499999999999,6.466954551397614
2012-06-22,14.625,10.116666666666667,75.06666666666666,11.1,57.8,17.7,3,4,0,8.41268380855397,6.828,6.761114357489622
2012-06-23,14.5125,9.129166666666666,71.10833333333333,10.2,49.3,19.3,1,5,0,8.585316083206495,6.945,6.737825335880139
2012-06-24,15.391666666666666,11.1125,77.67083333333333,11.5,46.5,20.1,12,6,0,8.952203196347032,7.3095,6.879636425563648
2012-06-25,16.925,10.825,69.05416666666666,11.5,50.6,21.4,0,0,0,8.22351291793313,6.831,6.243362136238063
2012-06-26,17.375,12.4625,74.32083333333334,12.3,47.8,22.2,0,1,0,8.201040749177423,6.792,6.222403003855479
2012-06-27,19.025,16.045833333333334,83.27083333333333,16.0,71.3,22.7,0,2,0,8.213033602829713,6.7755,6.217034369733134
2012-06-28,21.03333333333333,16.0,74.72500000000001,14.8,45.2,27.1,0,3,0,8.104136329209796,6.711,6.080465916416481
2012-06-29,16.633333333333333,12.175,75.79166666666667,13.0,51.4,20.9,0,4,0,8.165776348966213,6.735,6.21017656054523
2012-06-30,16.8625,11.2,70.65416666666667,13.2,49.5,20.2,0,5,0,8.161621730382294,6.7625,6.126654694749815
2012-07-01,14.6625,9.383333333333333,71.6125,10.6,53.8,18.5,0,6,0,8.643769056603773,7.114,6.404646387684638
2012-07-02,14.916666666666666,12.320833333333333,84.94583333333334,11.2,63.4,17.7,5,0,0,8.517518003476534,6.971,6.594994968891419
2012-07-03,16.808333333333334,15.091666666666669,89.82083333333333,15.3,77.3,19.0,6,1,0,8.27542723004695,6.856,6.574896828849452
2012-07-04,18.258333333333333,15.858333333333334,86.47916666666667,15.8,72.5,21.1,9,2,0,8.18488251434273,6.729,6.251434331336934
2012-07-05,17.8875,12.8,73.21666666666667,14.0,56.3,22.3,1,3,0,8.040435248296008,6.631,6.0497202988744085
2012-07-06,15.729166666666666,13.279166666666669,85.72500000000001,13.8,65.4,18.7,7,4,0,8.15561444921316,6.7355,6.261848631757351
2012-07-07,15.766666666666666,12.433333333333332,81.4375,12.3,60.1,18.7,4,5,0,8.423478281397545,6.9365000000000006,6.376567260051471
2012-07-08,16.170833333333334,13.683333333333332,86.325,14.1,57.1,20.8,9,6,0,9.047911709159584,7.45,6.826847113179304
2012-07-09,15.8,13.466666666666669,86.6375,14.1,70.0,18.3,0,0,0,8.44554786862334,6.966,6.469314596278561
2012-07-10,15.125,12.225,83.00833333333334,12.8,70.0,17.8,4,1,0,8.308118921410463,6.78,6.378207851079434
2012-07-11,14.745833333333332,10.645833333333334,77.8625,12.0,46.2,19.0,9,2,0,8.177521560574949,6.716,6.263014958985381
2012-07-12,13.858333333333334,10.195833333333333,80.70416666666667,9.3,51.1,18.5,8,3,0,8.201829902736938,6.717,6.289151835392204
2012-07-13,15.675,12.904166666666669,84.4875,14.0,60.0,18.6,7,4,0,8.19228872923215,6.666,6.225262456607592
2012-07-14,14.5,12.220833333333331,86.72916666666667,12.8,61.9,17.2,8,5,0,8.567737441393168,7.003,6.667634100642567
2012-07-15,14.916666666666666,8.620833333333334,68.48333333333333,11.9,45.6,18.0,1,6,0,8.621284661754855,7.108,6.370140020674277
2012-07-16,15.3125,12.75,84.83333333333333,12.6,71.7,17.3,5,0,0,8.51722554711925,7.031499999999999,6.501247067707877
2012-07-17,18.466666666666665,14.204166666666667,77.1125,13.4,62.6,23.6,0,1,0,8.092946639874972,6.692,5.986423127063509
2012-07-18,16.608333333333334,14.041666666666666,85.14583333333333,14.5,70.7,19.0,2,2,0,8.221288839285714,6.733499999999999,6.144268822912658
2012-07-19,16.6875,11.170833333333334,71.20416666666667,13.3,51.3,20.3,2,3,0,8.202051820415457,6.771,6.079686307740821
2012-07-20,15.108333333333334,10.933333333333332,76.75833333333334,12.5,56.3,18.2,0,4,0,8.18987597590899,6.734,6.268145287069628
